source,target,weight
robertosalomonephotojournalist,10,0.011544011544
szilvia_mostdays,0,0.0055
szilvia_mostdays,19,0.0025
szilvia_mostdays,6,0.00153846153846
thewildrabbitkingham,0,0.0152173913043
thewildrabbitkingham,20,0.0036231884058
thewildrabbitkingham,6,0.00167224080268
allemedicina,0,0.05
allemedicina,6,0.010395010395
allemedicina,2,0.00623700623701
exposedzippers,0,0.00691823899371
exposedzippers,17,0.000857632933105
exposedzippers,1,0.000820344544709
kolorowekredki,3,0.00416666666667
kolorowekredki,0,0.00333333333333
kolorowekredki,2,0.0017094017094
starphotographic,4,0.0195852534562
starphotographic,0,0.0193548387097
starphotographic,6,0.0124069478908
marielusa,3,0.00762195121951
marielusa,6,0.00375234521576
marielusa,2,0.00187617260788
dompaga,3,0.0401785714286
dompaga,17,0.0194805194805
dompaga,0,0.00714285714286
raffapan,3,0.0360576923077
raffapan,0,0.00480769230769
raffapan,12,0.000836120401338
thejerseybreeze,0,0.0147058823529
thejerseybreeze,6,0.0135746606335
thejerseybreeze,16,0.00560224089636
paolaposh,2,0.0013037809648
paolaposh,0,0.000847457627119
paolaposh,4,0.000605326876513
bowlerandbeach,17,0.454545454545
bowlerandbeach,5,0.0025641025641
bowlerandbeach,6,0.00236686390533
cazbarty,5,0.00333333333333
cazbarty,2,0.00307692307692
cazbarty,9,0.000425531914894
pk7d,6,0.00782268578879
pk7d,0,0.00677966101695
pk7d,10,0.00376647834275
hockyourfrocks,10,0.000726216412491
atravelistasguide,14,0.02734375
atravelistasguide,18,0.025390625
atravelistasguide,20,0.00520833333333
mynnorthamerica,16,0.855194805195
mynnorthamerica,0,0.00386363636364
mynnorthamerica,6,0.00244755244755
sundaratravel,3,0.00694444444444
sundaratravel,0,0.00277777777778
sundaratravel,2,0.0014245014245
melissa_mastro91,3,0.0125
melissa_mastro91,12,0.00869565217391
melissa_mastro91,0,0.00333333333333
anisa_lika,5,0.00198412698413
anisa_lika,0,0.00119047619048
goodonyou_app,12,0.00323774283071
goodonyou_app,1,0.00231267345051
goodonyou_app,5,0.00177304964539
yiorgoskordakis,6,0.0727424749164
yiorgoskordakis,8,0.0124223602484
yiorgoskordakis,10,0.0054347826087
tito_pedrini_jewellery,2,0.0866666666667
tito_pedrini_jewellery,0,0.003
tito_pedrini_jewellery,14,0.000833333333333
carlalovesphotography,3,0.0378289473684
carlalovesphotography,0,0.0030701754386
carlalovesphotography,10,0.00292397660819
valentinaguttuso,0,0.0463302752294
valentinaguttuso,6,0.00441072688779
valentinaguttuso,9,0.00292797189147
carolinelock,3,0.00694444444444
carolinelock,0,0.00277777777778
holliegowens,0,0.00384615384615
holliegowens,2,0.00197238658777
holliegowens,11,0.00192307692308
jessica.carvo,3,0.0208333333333
edenbeing,14,0.0121904024768
edenbeing,13,0.0103199174407
edenbeing,2,0.00952607763753
adibi50,0,0.0166666666667
elkehanspach,3,0.00675675675676
elkehanspach,12,0.00117508813161
elkehanspach,0,0.000675675675676
muebles_olego_santos,3,0.00520833333333
muebles_olego_santos,6,0.00320512820513
muebles_olego_santos,9,0.00265957446809
jpgaultier30,0,0.0233009708738
jpgaultier30,5,0.0218446601942
jpgaultier30,1,0.0130856901646
andjelicaaa,1,0.00891861761427
andjelicaaa,14,0.00747863247863
andjelicaaa,0,0.00384615384615
daproviaggi_touroperator,3,0.121875
daproviaggi_touroperator,5,0.00416666666667
daproviaggi_touroperator,10,0.00277777777778
mediterranean_moves,10,0.0595238095238
mediterranean_moves,6,0.025641025641
mediterranean_moves,0,0.0178571428571
davidcasaphoto,3,0.128537735849
davidcasaphoto,0,0.0103773584906
davidcasaphoto,6,0.00725689404935
leparigine,5,0.0352303523035
leparigine,0,0.030487804878
leparigine,2,0.0223056076715
sebastien93430,0,0.0125
sharainicholson,10,0.00694444444444
viadeirufolo22,3,0.125
viadeirufolo22,0,0.025
anitapezzotta1,0,0.0230891719745
anitapezzotta1,5,0.00212314225053
anitapezzotta1,2,0.00118406010126
melanix97,0,0.0107142857143
melanix97,3,0.00446428571429
melanix97,12,0.00310559006211
sam_gilmour,1,0.0144927536232
sam_gilmour,0,0.00833333333333
neishaparekh,3,0.0284090909091
neishaparekh,0,0.00454545454545
becagd,11,0.0333333333333
elks33,0,0.0199541284404
elks33,1,0.00259274032708
elks33,12,0.00119664938173
cecehaydock,14,0.00694444444444
cecehaydock,9,0.00177304964539
salty_empire,0,0.00208333333333
salty_empire,5,0.00173611111111
salty_empire,15,0.00109649122807
murrymckee,0,0.0101851851852
murrymckee,10,0.00102880658436
graceelisabethc,3,0.00714285714286
graceelisabethc,0,0.00285714285714
graceelisabethc,14,0.00119047619048
theodorahome,9,0.00610394140216
theodorahome,3,0.00140881147541
theodorahome,8,0.000585480093677
miriamonaram,0,0.02
miriamonaram,3,0.01875
kate__middleton__,0,0.0159793814433
kate__middleton__,12,0.012550425818
kate__middleton__,1,0.00986104885701
live_the_dream_now,0,0.1
laughlandjones,8,0.0649350649351
laughlandjones,0,0.0227272727273
laughlandjones,9,0.0135396518375
gwenwinarno,0,0.00677966101695
gwenwinarno,1,0.00184229918939
gwenwinarno,15,0.00178412132025
maredimoda,0,0.0132352941176
maredimoda,6,0.00904977375566
maredimoda,5,0.00539215686275
biciofabi,0,0.0111111111111
biciofabi,12,0.0048309178744
coconutcollab,12,0.023097826087
coconutcollab,0,0.0015625
christenmaxwell,0,0.00957446808511
christenmaxwell,7,0.00283687943262
christenmaxwell,2,0.00127295871977
melvin0619,7,0.00225225225225
melvin0619,1,0.00176263219741
melvin0619,0,0.000675675675676
lindsay_burg,3,0.0763888888889
sophiepetitmilano,0,0.0142857142857
sophiepetitmilano,2,0.00228937728938
sophiepetitmilano,7,0.00178571428571
groova08,0,0.00882352941176
groova08,5,0.00490196078431
groova08,9,0.000625782227785
saraisbixito,0,0.010599078341
saraisbixito,11,0.0036866359447
saraisbixito,19,0.00115207373272
patmosaktis,18,0.0605670103093
patmosaktis,0,0.0211340206186
patmosaktis,6,0.00237906423473
ennipan,6,0.0685504971219
ennipan,0,0.0312925170068
ennipan,7,0.0102040816327
eurekaceramichedarte,3,0.055
eurekaceramichedarte,0,0.018
eurekaceramichedarte,2,0.00512820512821
feedelonofficial,17,0.023088023088
feedelonofficial,16,0.00831443688587
feedelonofficial,5,0.00396825396825
flightfeathers,0,0.00634920634921
flightfeathers,7,0.0015873015873
flightfeathers,10,0.000440917107584
theodoreandcompany,0,0.0183098591549
theodoreandcompany,9,0.00509439616422
theodoreandcompany,19,0.00176056338028
billyteee,12,0.0289855072464
theenglishroom,3,0.00290948275862
theenglishroom,8,0.00147783251232
theenglishroom,6,0.000928381962865
zia_saimon,3,0.0208333333333
zia_saimon,0,0.0166666666667
stellastorm_official,0,0.0134146341463
stellastorm_official,9,0.00570835495589
stellastorm_official,18,0.0030487804878
mr.bungalow,9,0.0154949121184
mr.bungalow,8,0.00621118012422
mr.bungalow,13,0.0048309178744
riri2310,0,0.0171052631579
riri2310,8,0.00751879699248
riri2310,6,0.00404858299595
theefrenchtulip,0,0.0140625
theefrenchtulip,3,0.001953125
theefrenchtulip,12,0.00135869565217
peterjbregoli,3,0.00140449438202
peterjbregoli,0,0.00112359550562
peterjbregoli,8,0.000802568218299
astraeaparis,5,0.05
maviada.jewellery,2,0.0597854526426
maviada.jewellery,0,0.00892857142857
maviada.jewellery,6,0.00706436420722
buonanotte_barbanera,0,0.00510752688172
style_design_a_life_you_love,10,0.0289598108747
style_design_a_life_you_love,18,0.00398936170213
style_design_a_life_you_love,13,0.00236406619385
nadiakovy,10,0.0416666666667
nadiakovy,18,0.015625
nadiakovy,0,0.00625
bygloriagonzalez,9,0.0150342887287
bygloriagonzalez,18,0.0051652892562
bygloriagonzalez,0,0.00309917355372
rahmahumayya,8,0.012987012987
rahmahumayya,0,0.00454545454545
kvnitsme,17,0.0134297520661
kvnitsme,0,0.0113636363636
kvnitsme,19,0.000710227272727
theluxuryboudoir,0,0.0138888888889
theluxuryboudoir,2,0.00759734093067
theluxuryboudoir,5,0.00154320987654
mataharifinejewellery,6,0.00760777683855
mataharifinejewellery,2,0.00314642622335
mataharifinejewellery,0,0.00274725274725
apoella,18,0.0740740740741
apoella,0,0.00277777777778
apoella,6,0.00213675213675
essentiapuglia,12,0.00255754475703
torylariar,9,0.000591016548463
mishstagram,0,0.00357142857143
mishstagram,12,0.00310559006211
mishstagram,9,0.00227963525836
alexandradfoster,10,0.0333333333333
alexandradfoster,0,0.02375
alexandradfoster,14,0.00729166666667
lilian.mills,14,0.00668724279835
lilian.mills,10,0.00480109739369
lilian.mills,13,0.00274348422497
carolinekinsolving,12,0.00917874396135
carolinekinsolving,0,0.0037037037037
carolinekinsolving,13,0.00288065843621
happytilla,0,0.006220657277
happytilla,8,0.00570087189805
happytilla,1,0.00336803429271
_rachelanthony,6,0.0043956043956
_rachelanthony,10,0.0021164021164
_rachelanthony,13,0.0021164021164
yourgirlleonie,9,0.002920317063
yourgirlleonie,14,0.0016339869281
yourgirlleonie,2,0.0010055304173
liebe_anta,5,0.0213068181818
liebe_anta,8,0.00730519480519
liebe_anta,1,0.00321146245059
oxfordprivatetravel,3,0.00568181818182
oxfordprivatetravel,14,0.00568181818182
oxfordprivatetravel,12,0.00197628458498
orihip._.juju,6,0.0041958041958
orihip._.juju,10,0.0030303030303
orihip._.juju,0,0.00181818181818
lemon_point,3,0.109375
lemon_point,0,0.075
trailerfash,2,0.0017094017094
maezae,2,0.00264836884555
maezae,0,0.000704225352113
maezae,7,0.000469483568075
helen_ballard,3,0.015931372549
helen_ballard,13,0.0108932461874
helen_ballard,8,0.00280112044818
belindacappiello,3,0.0625
oscarhumphries,0,0.00454545454545
oscarhumphries,17,0.00137741046832
oscarhumphries,5,0.00126262626263
ber_maria,5,0.00220125786164
ber_maria,0,0.00188679245283
ber_maria,16,0.000718778077269
linagavra,8,0.00634920634921
linagavra,0,0.00222222222222
linagavra,5,0.00185185185185
drpinarbaksicebe,0,0.00833333333333
juditbrad,0,0.0333333333333
afrodite_lwe,5,0.0138888888889
afrodite_lwe,0,0.00833333333333
afrodite_lwe,1,0.00289855072464
v_beee,0,0.01
olivesandvines,0,0.00984848484848
olivesandvines,12,0.000329380764163
olivesandvines,9,0.000161186331399
evrenkayar,2,0.0178062678063
evrenkayar,7,0.00277777777778
evrenkayar,0,0.000694444444444
missfuchsia,2,0.002331002331
missfuchsia,1,0.000564652738566
missfuchsia,9,0.000276319425256
pasqualecaravano,12,0.0361641609102
pasqualecaravano,17,0.0152931180969
pasqualecaravano,3,0.0116822429907
francescocandurro,3,0.0556506849315
francescocandurro,0,0.0123287671233
francescocandurro,1,0.00357355568791
nives012,0,0.00579710144928
nives012,2,0.00148643626904
nives012,5,0.0012077294686
jendior821,0,0.002
jendior821,12,0.00173913043478
jendior821,1,0.000869565217391
calacorallo,2,0.0246623605402
calacorallo,0,0.00839694656489
calacorallo,10,0.00127226463104
minywanders,4,0.00915750915751
minywanders,13,0.00569800569801
minywanders,14,0.00534188034188
ninniamalficoast,3,0.0145348837209
ninniamalficoast,19,0.0145348837209
ninniamalficoast,0,0.0046511627907
gxgcollective,2,0.0247725392887
gxgcollective,0,0.0101612903226
gxgcollective,4,0.00564516129032
bennybelle,0,0.0186274509804
bennybelle,5,0.00381263616558
bennybelle,2,0.0010055304173
phoede,10,0.00584795321637
phoede,12,0.00305110602593
phoede,0,0.00263157894737
kateelizabethvi,0,0.00540540540541
kateelizabethvi,17,0.004914004914
kateelizabethvi,12,0.00235017626322
amalia3gr,14,0.0416666666667
gellynaf,0,0.0194805194805
gellynaf,18,0.00974025974026
gellynaf,15,0.00956937799043
dkatsi,18,0.0416666666667
simonamazzi,10,0.00617283950617
amandasmiller1,15,0.00375939849624
yourexpertagentfl,15,0.0846681922197
yourexpertagentfl,17,0.0158102766798
yourexpertagentfl,0,0.00434782608696
elena_vezirtzi,0,0.025
mariellenoble,0,0.0111111111111
lorikarenlovejoy,4,0.00482625482625
lorikarenlovejoy,0,0.0027027027027
lorikarenlovejoy,6,0.002079002079
lamplighterlondon,12,0.00414078674948
lamplighterlondon,0,0.00357142857143
lamplighterlondon,2,0.0018315018315
apollinerisser,10,0.0113636363636
apollinerisser,0,0.00681818181818
sandandseaclub,1,0.00790513833992
sandandseaclub,10,0.0016835016835
sandandseaclub,0,0.00151515151515
raraborse,3,0.078125
raraborse,15,0.0105263157895
raraborse,5,0.00416666666667
binnywear,0,0.00886075949367
binnywear,8,0.00723327305606
binnywear,1,0.00440286186021
chroma_rohka,2,0.0017094017094
nadine.j,3,0.0163043478261
nadine.j,0,0.00434782608696
nadine.j,12,0.00189035916824
ladynadialordgg,0,0.0175925925926
ladynadialordgg,6,0.002849002849
ladynadialordgg,15,0.00194931773879
pitchmystyle,6,0.0205128205128
pitchmystyle,5,0.0166666666667
pitchmystyle,16,0.0126984126984
giuliabermodena,4,0.0146616541353
giuliabermodena,2,0.0107962213225
giuliabermodena,15,0.00886426592798
villasolandra,3,0.119863013699
villasolandra,14,0.0176940639269
villasolandra,6,0.0126448893572
augusta__,10,0.00179211469534
augusta__,0,0.000806451612903
augusta__,9,0.000343170899108
ysl2y,0,0.009375
ysl2y,19,0.00520833333333
ysl2y,17,0.00189393939394
ivanailinjova,0,0.0245762711864
ivanailinjova,12,0.00368459837878
ivanailinjova,5,0.00282485875706
santhosh_retreats,12,0.0169082125604
santhosh_retreats,0,0.0111111111111
santhosh_retreats,15,0.000974658869396
positano_li,3,0.00892857142857
janepollymacky,0,0.00491803278689
janepollymacky,8,0.00234192037471
janepollymacky,16,0.000780640124902
giannetti65,0,0.0166666666667
giannetti65,13,0.0123456790123
giannetti65,14,0.00462962962963
andrearm68,3,0.0465909090909
andrearm68,0,0.0363636363636
andrearm68,14,0.000505050505051
leanneitalie_supercarlover,3,0.00416666666667
leanneitalie_supercarlover,4,0.00238095238095
leanneitalie_supercarlover,0,0.00166666666667
natgrosby,1,0.0144927536232
natgrosby,14,0.0104166666667
natgrosby,10,0.00462962962963
medy1978,20,0.0805084745763
medy1978,14,0.0402542372881
medy1978,3,0.00317796610169
giulia_sersale,3,0.0431818181818
giulia_sersale,20,0.0166666666667
giulia_sersale,0,0.00363636363636
gizemo,6,0.027171833142
gizemo,0,0.0171641791045
gizemo,4,0.00159914712154
antigonidanou,0,0.00588235294118
amos12343,4,0.0546875
amos12343,0,0.015625
amos12343,19,0.01171875
lamejunderssen,0,0.00138888888889
lamejunderssen,16,0.00132275132275
lamejunderssen,12,0.0012077294686
lucaferrro,17,0.0113636363636
lucaferrro,0,0.003125
samarbreitem,0,0.00945945945946
samarbreitem,6,0.004158004158
samarbreitem,7,0.0027027027027
allegrasidylls,0,0.00789473684211
allegrasidylls,12,0.00045766590389
allegrasidylls,14,0.000438596491228
villa__coralia,3,0.0190789473684
villa__coralia,0,0.0110526315789
villa__coralia,15,0.00997229916898
catherine.stern,0,0.00588235294118
catherine.stern,2,0.00150829562594
tonya_cruickshank,0,0.0102739726027
tonya_cruickshank,7,0.0013698630137
tonya_cruickshank,2,0.000351246926589
citychic4ever__,9,0.19979136331
citychic4ever__,11,0.00837589376915
citychic4ever__,1,0.00386374739086
agwwriter,10,0.00653594771242
agwwriter,18,0.0033422459893
agwwriter,3,0.00267379679144
simonesilv,1,0.00931677018634
sonia_miller30,17,0.0584415584416
sonia_miller30,1,0.0372670807453
sonia_miller30,5,0.0119047619048
wonderbag,3,0.0886627906977
wonderbag,5,0.0760658914729
wonderbag,4,0.00903239202658
illeego,4,0.0238095238095
illeego,0,0.0166666666667
cassieousta,4,0.0119047619048
sonjabonk,0,0.00434782608696
sonjabonk,5,0.0036231884058
sonjabonk,2,0.00111482720178
stephaniedoumtsis.makeup,2,0.0018315018315
magalyopice,9,0.0186170212766
madison_hall_chicago,17,0.011961722488
madison_hall_chicago,2,0.00134952766532
majovanoye,0,0.00394736842105
majovanoye,6,0.00202429149798
majovanoye,2,0.00134952766532
ferodeurbina,11,0.0116279069767
ferodeurbina,0,0.00988372093023
ferodeurbina,7,0.00581395348837
pkpratt,17,0.00699300699301
pkpratt,12,0.0066889632107
venznl,0,0.00581395348837
venznl,19,0.00290697674419
venznl,12,0.0010111223458
marilita75,0,0.00338983050847
marilita75,12,0.000491279783837
marilita75,2,0.000289729103288
josefina_guedes,4,0.00581395348837
josefina_guedes,10,0.000861326442722
josefina_guedes,1,0.000674081563869
mrfrankbaraan,10,0.0185185185185
mrfrankbaraan,1,0.018115942029
mrfrankbaraan,6,0.00641025641026
stylewmonica,3,0.00480769230769
stylewmonica,9,0.00163666121113
kristenmcginnis,14,0.00347222222222
kristenmcginnis,0,0.00178571428571
kristenmcginnis,4,0.00106292517007
ildelfinodipositanocammarano,0,0.01875
ildelfinodipositanocammarano,3,0.015625
ildelfinodipositanocammarano,14,0.00520833333333
moonxnymph,0,0.0333333333333
gillhayhoe,2,0.0744878957169
gillhayhoe,0,0.0393854748603
gillhayhoe,5,0.00744878957169
redcarterofficial,0,0.0114224137931
redcarterofficial,6,0.00232095490716
redcarterofficial,2,0.00198938992042
ameliahaz,6,0.0192307692308
ameliahaz,0,0.0125
bellinitravel,12,0.00845410628019
bellinitravel,14,0.00578703703704
bellinitravel,3,0.00173611111111
travelaurel,18,0.0358606557377
travelaurel,10,0.0346083788707
travelaurel,14,0.0218579234973
trulli_resort,0,0.00789473684211
trulli_resort,18,0.00109649122807
trulli_resort,15,0.000923361034164
rachelblindauer,0,0.05
rachelblindauer,9,0.0212765957447
wandpdesign,0,0.01
theboutiqueniagarafalls,6,0.00338868180278
theboutiqueniagarafalls,0,0.00176211453744
theboutiqueniagarafalls,12,0.00134073932197
grantbriskinphl,16,0.031746031746
grantbriskinphl,9,0.00118203309693
gypsetter22,3,0.0185810810811
gypsetter22,12,0.00352526439483
gypsetter22,14,0.00337837837838
amanyyassingallery,4,0.0182370820669
amanyyassingallery,0,0.0127659574468
amanyyassingallery,10,0.00945626477541
mydogearedpages,0,0.00357142857143
mydogearedpages,9,0.000949848024316
mydogearedpages,2,0.000915750915751
gaetano1302,0,0.042
gaetano1302,3,0.005
sophieinmonaco,0,0.00454545454545
suesloan1703,0,0.00822784810127
suesloan1703,9,0.000538647993536
thewearnecessities,2,0.000743731406715
thewearnecessities,5,0.000460405156538
thewearnecessities,1,0.000300264232525
libbyblakey,9,0.0188617673933
libbyblakey,0,0.00613496932515
libbyblakey,8,0.00438212094654
hannahcurranina,0,0.0047619047619
hannahcurranina,4,0.00170068027211
vickymoss7270,6,0.0769230769231
archeinfootwear,17,0.208556149733
archeinfootwear,1,0.00468883205456
archeinfootwear,0,0.00343137254902
thenewdenimproject,8,0.00793650793651
thenewdenimproject,9,0.00354609929078
thenewdenimproject,2,0.0014245014245
8knotstowels,0,0.00462962962963
8knotstowels,2,0.0014245014245
8knotstowels,10,0.00102880658436
evybandeca,11,0.00526315789474
evybandeca,6,0.00404858299595
evybandeca,10,0.00292397660819
daysatseahotel,18,0.0579268292683
daysatseahotel,13,0.0352303523035
daysatseahotel,0,0.0219512195122
trevorbornmd,12,0.00266193433895
trevorbornmd,0,0.00102040816327
trevorbornmd,6,0.000784929356358
susieshein,12,0.00395256916996
jjapicella,3,0.0852272727273
jjapicella,12,0.0158102766798
jjapicella,0,0.00909090909091
alicek0128,1,0.00291474374545
alicek0128,12,0.000971581248482
alicek0128,2,0.000716229766509
mypositano,3,0.112804878049
mypositano,0,0.0353658536585
mypositano,4,0.00871080139373
riadlej,10,0.037037037037
riadlej,0,0.0333333333333
riadlej,9,0.00591016548463
roulahatz,0,0.025
roulahatz,18,0.0121527777778
roulahatz,5,0.00115740740741
sandra_a_jensen,18,0.0509259259259
sandra_a_jensen,0,0.00740740740741
annieeveringham,0,0.00759493670886
annieeveringham,6,0.00227198961376
annieeveringham,12,0.00146762062007
judy30a_,0,0.0137931034483
judy30a_,15,0.0127041742287
judy30a_,3,0.00431034482759
yogabarn,12,0.0140738879115
yogabarn,0,0.00115606936416
yogabarn,7,0.000578034682081
italianfood_abroad,6,0.0769230769231
italianfood_abroad,14,0.00186567164179
italianfood_abroad,0,0.000746268656716
nomadicfriends,5,0.00234741784038
nomadicfriends,6,0.00108342361863
nomadicfriends,2,0.000722282412423
escapesatolivesandvines,12,0.0382608695652
escapesatolivesandvines,0,0.002
thankstoyou_pgh,5,0.015625
louisepascal,0,0.00813953488372
louisepascal,13,0.00129198966408
valeriomarrapese,3,0.00735294117647
brianboye,3,0.01171875
brianboye,6,0.00961538461538
brianboye,10,0.00347222222222
olinbarnes,0,0.0255813953488
olinbarnes,10,0.00258397932817
olinbarnes,14,0.000968992248062
lauralucci,14,0.0178571428571
mr.panama69,17,0.145877378436
mr.panama69,5,0.0658914728682
mr.panama69,14,0.0184108527132
eirini_dardari,0,0.00869565217391
eirini_dardari,20,0.0036231884058
alececilfoc,6,0.0126419541461
alececilfoc,3,0.00678969359331
alececilfoc,12,0.00387549957612
thepcagency,0,0.00625
thepcagency,3,0.00284090909091
thepcagency,1,0.00197628458498
martinb.london,0,0.0032967032967
martinb.london,9,0.000233808744447
abnormal_lera,0,0.000892857142857
solha.kim,0,0.025
bene1810,10,0.00213675213675
baritaliagoldcoast,0,0.0201754385965
baritaliagoldcoast,12,0.000762776506484
boxwoodhomeandinteriors,0,0.00978260869565
boxwoodhomeandinteriors,10,0.0012077294686
boxwoodhomeandinteriors,2,0.000557413600892
mimilarag,3,0.00595238095238
mimilarag,0,0.00238095238095
lizdoodle,0,0.05
filippojnmarchetta,14,0.0416666666667
consigliacantile,3,0.00815217391304
consigliacantile,0,0.00326086956522
consigliacantile,5,0.0018115942029
laurettadamato,0,0.0243445692884
laurettadamato,12,0.00358247842371
laurettadamato,4,0.00321027287319
oliviajoffrey,12,0.0070652173913
oliviajoffrey,0,0.004375
oliviajoffrey,4,0.00401785714286
nicandtom,3,0.030303030303
nicandtom,1,0.00724637681159
nicandtom,0,0.0030303030303
lisacortihte,0,0.0624161073826
lisacortihte,9,0.00721119520206
lisacortihte,2,0.00705558423679
julianarudell,4,0.00714285714286
julianarudell,2,0.00512820512821
mydecodesigner,3,0.0304054054054
mydecodesigner,2,0.024948024948
mydecodesigner,0,0.00945945945946
roshl,20,0.030193236715
roshl,0,0.0036231884058
roshl,5,0.0012077294686
cactuslifestyle,0,0.00857142857143
cactuslifestyle,4,0.00408163265306
cactuslifestyle,9,0.00303951367781
usedtokyo,5,0.158675799087
usedtokyo,2,0.0235335440815
usedtokyo,0,0.00547945205479
followingmyhappy,1,0.0324556031843
followingmyhappy,10,0.0164319248826
followingmyhappy,0,0.00915492957746
kate_dunn_primel,1,0.00869565217391
kate_dunn_primel,12,0.00434782608696
kate_dunn_primel,4,0.00357142857143
amalficoast_,3,0.0783045977011
amalficoast_,0,0.00114942528736
amalficoast_,20,0.000478927203065
kashandlana,8,0.0931677018634
kashandlana,2,0.025641025641
kashandlana,1,0.00756143667297
pasqualedimeglio,0,0.00560975609756
pasqualedimeglio,14,0.000914634146341
pasqualedimeglio,3,0.000762195121951
corallamaiuri,0,0.0025641025641
corallamaiuri,2,0.00153407845716
corallamaiuri,3,0.00106837606838
noelle30,0,0.025
esagramma,11,0.000829875518672
esagramma,0,0.000207468879668
_fashionedge_,1,0.0189231808966
_fashionedge_,0,0.0128238341969
_fashionedge_,2,0.00232496346486
idconceptstores,2,0.00378664935627
idconceptstores,5,0.00105485232068
idconceptstores,18,0.00105485232068
andreafloriophoto,17,0.0572390572391
andreafloriophoto,6,0.0547008547009
andreafloriophoto,3,0.0532407407407
naigregory,3,0.00986842105263
naigregory,0,0.00631578947368
naigregory,1,0.0045766590389
franzinha_b,6,0.822800048152
franzinha_b,14,0.00104329681794
franzinha_b,0,0.00093896713615
maria_marienza_mammato,0,0.01
andro_est2014,8,0.00680272108844
andro_est2014,15,0.0062656641604
andro_est2014,0,0.00357142857143
lapancia_mr.white,17,0.00649350649351
lapancia_mr.white,0,0.00297619047619
cocolinistyle,0,0.00868055555556
cocolinistyle,3,0.00434027777778
cocolinistyle,12,0.00271739130435
doyakarolini,18,0.0480769230769
doyakarolini,2,0.00138067061144
doyakarolini,12,0.00066889632107
az_t,0,0.025
az_t,1,0.00434782608696
az_t,12,0.00434782608696
menshealthstyle,17,0.0149031296572
menshealthstyle,0,0.00245901639344
menshealthstyle,13,0.000910746812386
ziggyna,19,0.0124269005848
ziggyna,0,0.0119883040936
ziggyna,6,0.00719748088169
ashleighvicobeautyateclipse,2,0.00213675213675
ashleighvicobeautyateclipse,9,0.000886524822695
ashleighvicobeautyateclipse,0,0.000462962962963
amaltzimogianni,0,0.0175595238095
amaltzimogianni,4,0.000850340136054
amaltzimogianni,10,0.000330687830688
thetuscantravelista,3,0.0281862745098
thetuscantravelista,14,0.0130718954248
thetuscantravelista,0,0.00849673202614
atelier_allison,0,0.00128205128205
atelier_allison,12,0.00111482720178
mr_bumper,12,0.0144927536232
david.arabidze,17,0.0227272727273
david.arabidze,9,0.00531914893617
londonmeetsparis,13,0.022621423819
londonmeetsparis,12,0.00755011715699
londonmeetsparis,0,0.00688622754491
marcocascone,3,0.0688657407407
marcocascone,6,0.00569800569801
marcocascone,0,0.00555555555556
cotone_clothes,0,0.0110465116279
cotone_clothes,3,0.0109011627907
cotone_clothes,19,0.00290697674419
tomaz.mari,6,0.0118343195266
busattiatlanta,0,0.00507246376812
busattiatlanta,14,0.0012077294686
busattiatlanta,9,0.000925069380204
casaangelinalifestyle,3,0.046875
casaangelinalifestyle,0,0.00583333333333
casaangelinalifestyle,2,0.00042735042735
malusitap,0,0.000869565217391
malusitap,3,0.00054347826087
rosromina,0,0.00681818181818
rosromina,4,0.00487012987013
rosromina,10,0.00252525252525
prernabalani,1,0.00322061191626
prernabalani,2,0.002849002849
prernabalani,6,0.002849002849
quin.official,6,0.00490998363339
quin.official,8,0.00303951367781
quin.official,0,0.00265957446809
itirovski,7,0.221941747573
itirovski,0,0.0168932038835
itirovski,5,0.00177993527508
katealkarnigallery,12,0.00164068908942
katealkarnigallery,6,0.00145137880987
katealkarnigallery,4,0.000673854447439
cathyswett,0,0.00361445783133
cathyswett,7,0.00120481927711
cathyswett,20,0.00100401606426
wordsthatbreathe,12,0.0170861937452
wordsthatbreathe,0,0.00543859649123
wordsthatbreathe,4,0.000751879699248
yigittellioglu,3,0.00231481481481
yigittellioglu,0,0.00185185185185
andivanzyl,20,0.0416666666667
andivanzyl,12,0.0260869565217
njoylifefirst,4,0.0328571428571
njoylifefirst,0,0.002
sherbert4life,0,0.00953757225434
sherbert4life,10,0.00578034682081
sherbert4life,6,0.00400177856825
salernowedding,3,0.0459558823529
salernowedding,12,0.00831202046036
salernowedding,0,0.00367647058824
thesurfclubmiamibeach,6,0.0660749506903
thesurfclubmiamibeach,0,0.00320512820513
rebeccafisherstudio,0,0.00769230769231
rebeccafisherstudio,2,0.00123274161736
rebeccafisherstudio,10,0.00106837606838
pepitodelavega99,12,0.00263504611331
pepitodelavega99,6,0.002331002331
pepitodelavega99,0,0.00151515151515
millieandgreen,0,0.0372013651877
millieandgreen,6,0.0244158571804
millieandgreen,4,0.00621647976597
lessisamorefirenze,12,0.623078536542
lessisamorefirenze,8,0.163040267796
lessisamorefirenze,11,0.0164024810476
merrilyverilyvintage,0,0.00551470588235
merrilyverilyvintage,9,0.00328535669587
merrilyverilyvintage,2,0.0013197586727
elisa_calligaris,14,0.0166666666667
elisa_calligaris,0,0.0116666666667
elisa_calligaris,6,0.00769230769231
nurus.sabah,8,0.00784929356358
nurus.sabah,0,0.0021978021978
nurus.sabah,11,0.0010989010989
juliaroseandcompany,1,0.0128296507484
juliaroseandcompany,11,0.0016393442623
alycepilgrim,0,0.0125
alycepilgrim,4,0.00892857142857
cabanavintage,2,0.0042735042735
